Subject,AWC,hour
911401.0,-1,21
911401.0,-1,22
911401.0,-1,23
911429.0,2190.0,19
911429.0,2065.0,17
911429.0,1997.0,10
911429.0,1888.0,13
911429.0,1883.0,9
911429.0,1619.0,18
911429.0,1556.0,14
911429.0,753.0,12
911429.0,525.0,16
911429.0,467.0,8
911429.0,289.0,11
911429.0,271.0,20
911429.0,237.0,15
911429.0,-1,0
911429.0,-1,1
911429.0,-1,2
911429.0,-1,3
911429.0,-1,4
911429.0,-1,5
911429.0,-1,6
911429.0,-1,7
911429.0,-1,21
911429.0,-1,22
911429.0,-1,23
13151.0,6571.0,20
13151.0,2710.0,15
13151.0,2439.0,21
13151.0,1886.0,9
13151.0,1733.0,10
13151.0,1704.0,8
13151.0,1522.0,19
13151.0,1322.0,16
13151.0,1009.0,18
13151.0,292.0,17
13151.0,225.0,11
13151.0,118.0,22
13151.0,-1,0
13151.0,-1,1
13151.0,-1,2
13151.0,-1,3
13151.0,-1,4
13151.0,-1,5
13151.0,-1,6
13151.0,-1,7
13151.0,-1,12
13151.0,-1,13
13151.0,-1,14
13151.0,-1,23
