X1,AWC,CTC,CVC,noise,silence,distant,tv,meaningful,xgb_pred,CDSpred,language,SUBJECT,Time,Duration
4285,15,1,2.2,0.23,0.39,0.19,0.00666666666666667,0.183333333333333,0.667085647583008,1,Spanish,335,9.35,300
4286,17.6,0.2,5.2,0.00666666666666667,0.623333333333333,0.163333333333333,0,0.206666666666667,0.614077627658844,1,Spanish,335,9.4,300
4287,12.6,1.4,6.6,0.0166666666666667,0.506666666666667,0.29,0,0.186666666666667,0.874395251274109,1,Spanish,335,9.45,300
4288,27.4,1.4,3.2,0.00666666666666667,0.5,0.256666666666667,0,0.236666666666667,0.814605355262756,1,Spanish,335,9.5,300
4289,19.2,0.6,2,0,0.466666666666667,0.263333333333333,0,0.27,0.539862275123596,1,Spanish,335,9.55,300
4290,36.2,1.6,4.8,0.0233333333333333,0.383333333333333,0.256666666666667,0,0.336666666666667,0.560540020465851,1,Spanish,335,10,300
4291,25.4,2.2,10.4,0.00333333333333333,0.476666666666667,0.136666666666667,0.01,0.373333333333333,0.874482214450836,1,Spanish,335,10.05,300
4292,28,2.2,4.8,0,0.5,0.24,0.00333333333333333,0.256666666666667,0.89423531293869,1,Spanish,335,10.1,300
4293,39.8,1.6,5,0,0.48,0.153333333333333,0.00666666666666667,0.36,0.820056676864624,1,Spanish,335,10.15,300
4294,14.4,1.2,5.4,0.02,0.516666666666667,0.276666666666667,0.00333333333333333,0.183333333333333,0.822194278240204,1,Spanish,335,10.2,300
4295,11.2,0.8,4.6,0.01,0.33,0.453333333333333,0,0.206666666666667,0.623491108417511,1,Spanish,335,10.25,300
4296,21.2,2,5,0.0333333333333333,0.363333333333333,0.346666666666667,0.00333333333333333,0.253333333333333,0.786394894123077,1,Spanish,335,10.3,300
4297,28,1,2.2,0.00666666666666667,0.55,0.19,0,0.253333333333333,0.724320769309998,1,Spanish,335,10.35,300
4298,20.2,1.8,6.6,0,0.57,0.113333333333333,0.00333333333333333,0.313333333333333,0.776688158512115,1,Spanish,335,10.4,300
4299,66.2,4,9.6,0.0166666666666667,0.343333333333333,0.14,0,0.5,0.937262713909149,1,Spanish,335,10.45,300
4300,17.8,2.8,9.8,0.01,0.49,0.153333333333333,0.00333333333333333,0.343333333333333,0.857753157615662,1,Spanish,335,10.5,300
4301,19.2,1.8,5.2,0.00666666666666667,0.53,0.173333333333333,0,0.29,0.74414324760437,1,Spanish,335,10.55,300
4302,51.6,4.4,9,0.00666666666666667,0.44,0.0866666666666667,0.00333333333333333,0.463333333333333,0.956284165382385,1,Spanish,335,11,300
4303,20.4,1.6,7,0.00333333333333333,0.673333333333333,0.126666666666667,0.00333333333333333,0.193333333333333,0.867395401000977,1,Spanish,335,11.05,300
4304,11.4,1,9,0.00333333333333333,0.746666666666667,0.04,0,0.21,0.876568496227264,1,Spanish,335,11.1,300
4305,24.6,2,7.6,0.00666666666666667,0.506666666666667,0.146666666666667,0.00333333333333333,0.336666666666667,0.887618601322174,1,Spanish,335,11.15,300
4306,42.8,1.8,5.6,0.00666666666666667,0.446666666666667,0.09,0.00666666666666667,0.45,0.785783052444458,1,Spanish,335,11.2,300
4309,74.8,1.8,2.2,0.0133333333333333,0.306666666666667,0.22,0.00333333333333333,0.456666666666667,0.58248370885849,1,Spanish,335,11.35,300
4315,90.4,3.2,3.6,0.00666666666666667,0.166666666666667,0.33,0.00666666666666667,0.49,0.667734026908875,1,Spanish,335,12.05,300
4317,13.4,1,3,0.01,0.42,0.266666666666667,0,0.303333333333333,0.708798170089722,1,Spanish,335,12.15,300
4318,5.4,0.2,1.2,0.01,0.846666666666667,0.106666666666667,0,0.0366666666666667,0.796800255775452,1,Spanish,335,12.2,300
4319,17.6,1.2,4,0.02,0.713333333333333,0.0533333333333333,0,0.213333333333333,0.838236808776855,1,Spanish,335,12.25,300
4320,11.8,1.2,4.4,0.0633333333333333,0.27,0.48,0,0.186666666666667,0.592506468296051,1,Spanish,335,12.3,300
4321,25,1.8,8.4,0.0166666666666667,0.28,0.223333333333333,0.00333333333333333,0.476666666666667,0.77797657251358,1,Spanish,335,12.35,300
4322,25.2,1.8,8.6,0.0333333333333333,0.35,0.19,0.00333333333333333,0.423333333333333,0.806139886379242,1,Spanish,335,12.4,300
4323,29,3.4,11,0.0266666666666667,0.316666666666667,0.233333333333333,0,0.423333333333333,0.767824590206146,1,Spanish,335,12.45,300
4324,14,1.4,8,0.0366666666666667,0.186666666666667,0.236666666666667,0.00666666666666667,0.533333333333333,0.557767629623413,1,Spanish,335,12.5,300
4325,28.4,0.8,3,0.00333333333333333,0.526666666666667,0.1,0.0266666666666667,0.343333333333333,0.534556448459625,1,Spanish,335,12.55,300
4326,3.4,0.6,3.6,0.02,0.46,0.266666666666667,0.02,0.233333333333333,0.599367558956146,1,Spanish,335,13,300
4327,38.4,3,5.8,0.01,0.146666666666667,0.456666666666667,0.03,0.356666666666667,0.68180775642395,1,Spanish,335,13.05,300
4333,4.2,0.6,4.2,0.0366666666666667,0.31,0.466666666666667,0.02,0.166666666666667,0.653010606765747,1,Spanish,335,13.35,300
4336,24.8,1.2,1.8,0.00333333333333333,0.653333333333333,0.0733333333333333,0.06,0.21,0.732023775577545,1,Spanish,335,13.5,300
4337,11,0.6,1.8,0,0.823333333333333,0.0433333333333333,0.04,0.0933333333333333,0.790008962154388,1,Spanish,335,14.35,300
4338,10.8,0.6,3,0.00333333333333333,0.53,0.103333333333333,0.0266666666666667,0.336666666666667,0.537395358085632,1,Spanish,335,14.4,300
4341,30.8,1.2,2.2,0.01,0.4,0.283333333333333,0.00333333333333333,0.303333333333333,0.637840807437897,1,Spanish,335,14.55,300
4342,51.2,3.4,6.6,0.01,0.393333333333333,0.173333333333333,0,0.423333333333333,0.716278612613678,1,Spanish,335,15,300
4346,117.6,2.8,4.2,0.01,0.276666666666667,0.113333333333333,0,0.6,0.675103068351746,1,Spanish,335,15.2,300
4347,32.8,2,5,0.05,0.506666666666667,0.08,0.00333333333333333,0.36,0.944243133068085,1,Spanish,335,15.25,300
4348,46,2.6,5.4,0.00666666666666667,0.363333333333333,0.253333333333333,0,0.376666666666667,0.75432562828064,1,Spanish,335,15.3,300
4349,83.6,4.2,7.8,0,0.236666666666667,0.213333333333333,0,0.55,0.625799953937531,1,Spanish,335,15.35,300
4350,28.6,2.2,6.4,0,0.503333333333333,0.21,0.00333333333333333,0.283333333333333,0.875302612781525,1,Spanish,335,15.4,300
4352,16.8,1,4.4,0.03,0.436666666666667,0.29,0,0.243333333333333,0.716065287590027,1,Spanish,335,15.5,300
4353,17.2,1,8.4,0.00333333333333333,0.623333333333333,0.0833333333333333,0,0.29,0.77686208486557,1,Spanish,335,15.55,300
4354,31.8,3,6.8,0.0333333333333333,0.35,0.206666666666667,0.01,0.4,0.707813858985901,1,Spanish,335,16,300
4355,12.4,0.6,4.6,0.05,0.556666666666667,0.213333333333333,0.00666666666666667,0.173333333333333,0.781659722328186,1,Spanish,335,16.05,300
4356,1.8,0,2.4,0.0433333333333333,0.633333333333333,0.206666666666667,0.0133333333333333,0.103333333333333,0.665048122406006,1,Spanish,335,16.1,300
4358,5.6,0.4,3.6,0.213333333333333,0.356666666666667,0.266666666666667,0.00333333333333333,0.16,0.905596494674683,1,Spanish,335,16.2,300
4359,10.2,1.6,6.4,0.156666666666667,0.306666666666667,0.353333333333333,0,0.183333333333333,0.807544708251953,1,Spanish,335,16.25,300
4360,18.6,1.2,5.2,0.05,0.41,0.19,0,0.35,0.772348582744598,1,Spanish,335,16.3,300
4361,43.8,2.4,4.2,0.0333333333333333,0.34,0.276666666666667,0,0.35,0.590772569179535,1,Spanish,335,16.35,300
4362,51,2.4,4.4,0.0466666666666667,0.47,0.18,0,0.303333333333333,0.797849774360657,1,Spanish,335,16.4,300
4363,21.2,1.6,8,0.01,0.443333333333333,0.156666666666667,0.00333333333333333,0.386666666666667,0.766934454441071,1,Spanish,335,16.45,300
4364,32.2,1.4,3.6,0.0366666666666667,0.336666666666667,0.21,0,0.416666666666667,0.597600877285004,1,Spanish,335,16.5,300
4365,23.4,2.8,10.8,0.0233333333333333,0.45,0.2,0.00333333333333333,0.323333333333333,0.869579672813416,1,Spanish,335,16.55,300
4366,15.6,1.2,4,0.0166666666666667,0.7,0.106666666666667,0.0233333333333333,0.153333333333333,0.840992450714111,1,Spanish,335,17,300
4367,16.2,0.8,3.2,0.0366666666666667,0.51,0.173333333333333,0.0133333333333333,0.266666666666667,0.530532896518707,1,Spanish,335,17.05,300
4368,22.8,1,7,0.00666666666666667,0.456666666666667,0.136666666666667,0.00666666666666667,0.393333333333333,0.699548006057739,1,Spanish,335,17.1,300
4369,45.8,1.2,4.8,0.03,0.53,0.13,0,0.31,0.86804062128067,1,Spanish,335,17.15,300
4370,41.6,2.2,5,0.0166666666666667,0.3,0.36,0,0.323333333333333,0.607556045055389,1,Spanish,335,17.2,300
4371,12.4,1.2,5,0.05,0.343333333333333,0.38,0,0.226666666666667,0.636376917362213,1,Spanish,335,17.25,300
4373,25.6,2,4.8,0.0466666666666667,0.253333333333333,0.423333333333333,0.00333333333333333,0.273333333333333,0.706112623214722,1,Spanish,335,17.35,300
4374,39,2.4,5.4,0.0633333333333333,0.283333333333333,0.293333333333333,0.00333333333333333,0.356666666666667,0.552407562732697,1,Spanish,335,17.4,300
4375,9.8,0.4,4.6,0.02,0.466666666666667,0.36,0.00333333333333333,0.15,0.87799870967865,1,Spanish,335,17.45,300
4376,11,0.6,6.8,0.00666666666666667,0.55,0.193333333333333,0,0.25,0.642288744449615,1,Spanish,335,17.5,300
4377,23,1.6,7,0.00666666666666667,0.38,0.253333333333333,0.01,0.35,0.679611265659332,1,Spanish,335,17.55,300
4378,38.4,1.6,3.4,0.0633333333333333,0.373333333333333,0.29,0,0.273333333333333,0.636613011360168,1,Spanish,335,18,300
4379,19.2,0.2,1.4,0.08,0.546666666666667,0.166666666666667,0,0.206666666666667,0.564440608024597,1,Spanish,335,18.05,300
4380,18.6,1.4,3.2,0.0233333333333333,0.503333333333333,0.196666666666667,0.0266666666666667,0.25,0.736662983894348,1,Spanish,335,18.1,300
4381,14.2,0.4,1.4,0.04,0.606666666666667,0.22,0,0.133333333333333,0.832750737667084,1,Spanish,335,18.15,300
4382,10.6,0.4,1.2,0.00333333333333333,0.37,0.54,0,0.0866666666666667,0.737771153450012,1,Spanish,335,18.2,300
4387,19.6,0.4,0.6,0.0533333333333333,0.5,0.31,0.00666666666666667,0.13,0.606481671333313,1,Spanish,335,18.45,300
4388,7.2,0.2,0.8,0.0933333333333333,0.196666666666667,0.636666666666667,0.00333333333333333,0.07,0.604277610778809,1,Spanish,335,18.5,300
4390,15.2,0.6,1.2,0,0.533333333333333,0.36,0.00666666666666667,0.1,0.778642475605011,1,Spanish,335,19,300
4391,3.8,0,0.4,0.04,0.4,0.49,0.00333333333333333,0.0666666666666667,0.53398585319519,1,Spanish,335,19.05,300
4392,8.4,0,4.8,0.0833333333333333,0.323333333333333,0.386666666666667,0.00333333333333333,0.203333333333333,0.627961099147797,1,Spanish,335,19.1,300
4393,16.8,1.2,3.4,0.0133333333333333,0.49,0.23,0,0.266666666666667,0.776116132736206,1,Spanish,335,19.15,300
4396,37.6,1.8,2.2,0.0133333333333333,0.406666666666667,0.33,0,0.25,0.592424035072327,1,Spanish,335,19.3,300
4397,25.2,0.8,1.8,0.06,0.506666666666667,0.236666666666667,0.00666666666666667,0.19,0.680991530418396,1,Spanish,335,19.35,300
4398,46,1.8,2.2,0.103333333333333,0.406666666666667,0.203333333333333,0,0.286666666666667,0.605094194412231,1,Spanish,335,19.4,300
4399,30.6,1.8,3.8,0.01,0.556666666666667,0.23,0,0.203333333333333,0.840782046318054,1,Spanish,335,19.45,300
4401,26.4,0.6,2,0.0833333333333333,0.546666666666667,0.15,0.02,0.2,0.65668261051178,1,Spanish,335,19.55,300
4402,37,2.4,5.6,0.0333333333333333,0.4,0.243333333333333,0.00666666666666667,0.316666666666667,0.655647575855255,1,Spanish,335,20,300
4405,51.4285714285714,3.42857142857143,3.42857142857143,0,0.285714285714286,0.114285714285714,0,0.6,0.841764569282532,1,Spanish,335,20.25,35
4406,62.6,3,5.2,0,0.196666666666667,0.186666666666667,0.0133333333333333,0.603333333333333,0.613870084285736,1,Spanish,335,20.3,300
4407,58.0769230769231,2.69230769230769,5,0,0.435897435897436,0.0897435897435897,0.0512820512820513,0.423076923076923,0.77265876531601,1,Spanish,335,20.35,156
4409,5,0.4,6,0.0333333333333333,0.436666666666667,0.276666666666667,0,0.253333333333333,0.704505324363708,1,Spanish,336,11.25,300
4411,10.625,0.833333333333333,3.125,0.0277777777777778,0.59375,0.229166666666667,0,0.149305555555556,0.901196360588074,1,Spanish,336,11.35,288
4412,22.4124513618677,0.700389105058366,1.63424124513619,0.0194552529182879,0.120622568093385,0.673151750972763,0,0.186770428015564,0.587074458599091,1,Spanish,336,13.55,257
4414,4,0.2,0.2,0.01,0.343333333333333,0.583333333333333,0,0.0633333333333333,0.63042140007019,1,Spanish,336,14.05,300
4415,15.2,0.6,1.4,0.0233333333333333,0.383333333333333,0.46,0,0.133333333333333,0.677146434783936,1,Spanish,336,14.1,300
4416,8.8,0.4,3,0.02,0.2,0.676666666666667,0,0.103333333333333,0.671571314334869,1,Spanish,336,14.15,300
4417,11.8,0.8,5.8,0.03,0.27,0.516666666666667,0,0.183333333333333,0.736963629722595,1,Spanish,336,14.2,300
4426,46,2.2,3.4,0.0233333333333333,0.28,0.44,0,0.256666666666667,0.585815608501434,1,Spanish,336,15.05,300
4427,11.4,1,2.8,0.0966666666666667,0.303333333333333,0.453333333333333,0,0.146666666666667,0.689171254634857,1,Spanish,336,15.1,300
4428,10,0.2,1.2,0.0533333333333333,0.346666666666667,0.516666666666667,0,0.0833333333333333,0.656245410442352,1,Spanish,336,15.15,300
4431,4,0.2,0.8,0,0.476666666666667,0.45,0,0.0733333333333333,0.675984025001526,1,Spanish,336,15.3,300
4432,14.4,0.2,2,0.0333333333333333,0.346666666666667,0.48,0,0.14,0.538913130760193,1,Spanish,336,15.35,300
4435,5,0,0.8,0.01,0.266666666666667,0.613333333333333,0.02,0.09,0.502832651138306,1,Spanish,336,15.5,300
4436,2.4,0.2,2.2,0.04,0.123333333333333,0.703333333333333,0.0233333333333333,0.11,0.53332656621933,1,Spanish,336,15.55,300
4438,3.2,0.4,3.8,0.02,0.206666666666667,0.666666666666667,0,0.106666666666667,0.660064101219177,1,Spanish,336,16.05,300
4439,3.4,0,2.4,0.0133333333333333,0.216666666666667,0.676666666666667,0.00666666666666667,0.0866666666666667,0.528481245040894,1,Spanish,336,16.1,300
4440,1,0.2,2.4,0.01,0.26,0.67,0,0.06,0.690326809883118,1,Spanish,336,16.15,300
4441,10.8,0.2,1.6,0,0.323333333333333,0.593333333333333,0,0.0833333333333333,0.673405945301056,1,Spanish,336,16.2,300
4443,7,0.8,3.6,0.0266666666666667,0.24,0.593333333333333,0.00333333333333333,0.136666666666667,0.673533022403717,1,Spanish,336,16.3,300
4444,9.2,0.4,7,0.01,0.29,0.503333333333333,0.02,0.176666666666667,0.709598243236542,1,Spanish,336,16.35,300
4445,4.4,0,1.2,0.0166666666666667,0.61,0.246666666666667,0.0133333333333333,0.113333333333333,0.655169725418091,1,Spanish,336,16.4,300
4446,3,0.4,2.2,0.0266666666666667,0.34,0.51,0,0.123333333333333,0.649078249931335,1,Spanish,336,16.45,300
4447,9.6,0,0.8,0.0233333333333333,0.376666666666667,0.48,0.0366666666666667,0.0833333333333333,0.507074296474457,1,Spanish,336,16.5,300
4449,3.4,0.2,1.6,0.0266666666666667,0.283333333333333,0.59,0,0.1,0.666843473911285,1,Spanish,336,17,300
4452,11.6,0.2,0.2,0.01,0.153333333333333,0.77,0,0.0666666666666667,0.517278671264648,1,Spanish,336,17.15,300
4455,23.6,1,2.6,0.0333333333333333,0.2,0.613333333333333,0.00666666666666667,0.146666666666667,0.58961945772171,1,Spanish,336,17.3,300
4457,2.4,0,2.4,0.00666666666666667,0.126666666666667,0.736666666666667,0,0.13,0.557960987091064,1,Spanish,336,17.4,300
4458,1,0.2,0.6,0.0133333333333333,0.176666666666667,0.716666666666667,0,0.0933333333333333,0.61136531829834,1,Spanish,336,17.45,300
4459,0,0,0.4,0.0133333333333333,0.14,0.806666666666667,0,0.04,0.594483375549316,1,Spanish,336,17.5,300
4460,3.2,0.2,2,0.02,0.13,0.71,0,0.14,0.516062617301941,1,Spanish,336,17.55,300
4461,7.2,0.4,3.2,0.00666666666666667,0.44,0.36,0,0.193333333333333,0.727664411067963,1,Spanish,336,18,300
4462,2.2,0.2,0.8,0.0366666666666667,0.433333333333333,0.48,0,0.05,0.658356010913849,1,Spanish,336,18.05,300
4463,0,0.2,1.4,0.05,0.23,0.67,0,0.05,0.553768813610077,1,Spanish,336,18.1,300
4465,4.6,0.4,2.4,0.0433333333333333,0.37,0.443333333333333,0.00666666666666667,0.136666666666667,0.723876059055328,1,Spanish,336,18.2,300
4466,2.8,0,1,0.05,0.416666666666667,0.426666666666667,0,0.106666666666667,0.652714490890503,1,Spanish,336,18.25,300
4469,64.4,2.8,4.2,0.0166666666666667,0.34,0.213333333333333,0.06,0.37,0.712738752365112,1,Spanish,336,18.4,300
4470,16.4,1.2,3.8,0.0233333333333333,0.306666666666667,0.483333333333333,0.00666666666666667,0.18,0.674014627933502,1,Spanish,336,18.45,300
4477,5.2,0.6,0.6,0,0.37,0.0233333333333333,0.553333333333333,0.0533333333333333,0.526687562465668,1,Spanish,336,20.55,300
4478,39.8,1,3.2,0.00666666666666667,0.403333333333333,0.0466666666666667,0.296666666666667,0.246666666666667,0.857586622238159,1,Spanish,336,21,300
4479,14.2011834319527,0.710059171597633,0.710059171597633,0.0177514792899408,0.331360946745562,0.100591715976331,0.390532544378698,0.159763313609467,0.685887396335602,1,Spanish,336,21.05,169
4480,11.1428571428571,0.857142857142857,2.57142857142857,0.0285714285714286,0.614285714285714,0.242857142857143,0,0.114285714285714,0.896697402000427,1,Spanish,338,10.45,70
4481,4.8,0.4,0.6,0,0.93,0.04,0,0.03,0.771573305130005,1,Spanish,338,10.5,300
4482,18.8,1,3.4,0.00666666666666667,0.74,0.0533333333333333,0,0.2,0.793592989444733,1,Spanish,338,10.55,300
4483,20.4,1.2,3.8,0.00666666666666667,0.566666666666667,0.13,0.00666666666666667,0.29,0.844425678253174,1,Spanish,338,11,300
4484,33,4,11,0.0366666666666667,0.483333333333333,0.0833333333333333,0.0233333333333333,0.373333333333333,0.939407050609589,1,Spanish,338,11.05,300
4485,42.8,4.4,14.4,0.00333333333333333,0.523333333333333,0.02,0,0.453333333333333,0.948528110980988,1,Spanish,338,11.1,300
4486,34.8,5,16.2,0.0133333333333333,0.47,0.04,0,0.476666666666667,0.936420440673828,1,Spanish,338,11.15,300
4487,34,3,10.4,0.00333333333333333,0.56,0.0533333333333333,0.01,0.373333333333333,0.914945542812347,1,Spanish,338,11.2,300
4488,89.2,1.8,7.6,0.00333333333333333,0.316666666666667,0.0433333333333333,0.00333333333333333,0.633333333333333,0.909835696220398,1,Spanish,338,11.25,300
4489,74.2,5.4,12.4,0.0366666666666667,0.246666666666667,0.2,0,0.516666666666667,0.766916632652283,1,Spanish,338,11.3,300
4490,63,5,14.2,0.03,0.366666666666667,0.0633333333333333,0,0.54,0.947413146495819,1,Spanish,338,11.35,300
4491,28.4,2.2,8.8,0.00666666666666667,0.61,0.0766666666666667,0,0.306666666666667,0.878350913524628,1,Spanish,338,11.4,300
4492,54.8,3.2,9.8,0.00333333333333333,0.383333333333333,0.136666666666667,0.00333333333333333,0.473333333333333,0.90756356716156,1,Spanish,338,11.45,300
4493,13.6,1,4.8,0.15,0.473333333333333,0.133333333333333,0.00333333333333333,0.24,0.856473863124847,1,Spanish,338,11.5,300
4494,9.2,1.6,8.4,0.29,0.366666666666667,0.0666666666666667,0.00333333333333333,0.273333333333333,0.945133686065674,1,Spanish,338,11.55,300
4495,17.8,0.8,4,0.0866666666666667,0.513333333333333,0.126666666666667,0.00333333333333333,0.27,0.779486775398254,1,Spanish,338,12,300
4496,30.2,0.8,4.2,0.0666666666666667,0.476666666666667,0.196666666666667,0.00666666666666667,0.253333333333333,0.579885244369507,1,Spanish,338,12.05,300
4497,20.8,1.6,9.2,0.0433333333333333,0.49,0.126666666666667,0,0.34,0.85414582490921,1,Spanish,338,12.1,300
4498,29.2,2,9.4,0.01,0.44,0.0933333333333333,0.00333333333333333,0.453333333333333,0.894079327583313,1,Spanish,338,12.15,300
4499,10.2,1.2,10.4,0.0133333333333333,0.436666666666667,0.13,0,0.42,0.854602575302124,1,Spanish,338,12.2,300
4500,13.4,1.8,14.8,0.176666666666667,0.283333333333333,0.14,0,0.4,0.863549768924713,1,Spanish,338,12.25,300
4501,33,2.4,8.2,0.0533333333333333,0.266666666666667,0.17,0.00333333333333333,0.506666666666667,0.754638671875,1,Spanish,338,12.3,300
4502,24,1.4,5.8,0.04,0.29,0.25,0.00333333333333333,0.416666666666667,0.806139886379242,1,Spanish,338,12.35,300
4503,3,0.2,3.2,0.123333333333333,0.513333333333333,0.223333333333333,0,0.14,0.790520191192627,1,Spanish,338,12.4,300
4504,3,0.4,3.6,0.09,0.5,0.22,0,0.19,0.858776271343231,1,Spanish,338,12.45,300
4505,20.8,0.6,1.6,0.0666666666666667,0.653333333333333,0.126666666666667,0,0.153333333333333,0.829043865203857,1,Spanish,338,12.5,300
4506,17.4,2.4,3.8,0.0333333333333333,0.783333333333333,0.0533333333333333,0,0.13,0.867897987365723,1,Spanish,338,12.55,300
4507,11.8,2,7.4,0.00666666666666667,0.606666666666667,0.09,0,0.296666666666667,0.844206213951111,1,Spanish,338,13,300
4508,81,2.4,4.4,0.0166666666666667,0.503333333333333,0.0533333333333333,0,0.426666666666667,0.873810768127441,1,Spanish,338,13.05,300
4509,86.6,4.2,5.4,0.0133333333333333,0.326666666666667,0.0566666666666667,0.0166666666666667,0.586666666666667,0.946095764636993,1,Spanish,338,13.1,300
4510,10,0.2,0.6,0.0166666666666667,0.846666666666667,0.09,0,0.0466666666666667,0.808908700942993,1,Spanish,338,13.15,300
4511,12,0.2,0.2,0.00666666666666667,0.863333333333333,0.0333333333333333,0.0333333333333333,0.0633333333333333,0.619958281517029,1,Spanish,338,13.2,300
4512,44,1.2,2.8,0.00666666666666667,0.586666666666667,0.08,0.08,0.246666666666667,0.805707395076752,1,Spanish,338,13.25,300
4513,40.8,0.2,0.4,0.0233333333333333,0.673333333333333,0.07,0.0366666666666667,0.196666666666667,0.59712553024292,1,Spanish,338,13.3,300
4514,60.4,3.8,8.8,0.0366666666666667,0.37,0.136666666666667,0.00333333333333333,0.453333333333333,0.951477289199829,1,Spanish,338,13.35,300
4515,21.4,2.8,13,0.04,0.31,0.186666666666667,0.01,0.453333333333333,0.758850395679474,1,Spanish,338,13.4,300
4516,5.2,0.4,3.6,0.0866666666666667,0.613333333333333,0.08,0.00666666666666667,0.213333333333333,0.764639973640442,1,Spanish,338,13.45,300
4517,8.2,0.8,9,0.05,0.53,0.123333333333333,0,0.296666666666667,0.791158258914948,1,Spanish,338,13.5,300
4518,11.4,1.4,11.8,0.0333333333333333,0.446666666666667,0.136666666666667,0,0.383333333333333,0.886817395687103,1,Spanish,338,13.55,300
4519,20.2,1,3.6,0.0433333333333333,0.506666666666667,0.176666666666667,0,0.273333333333333,0.785464823246002,1,Spanish,338,14,300
4520,46,2.4,4,0.00666666666666667,0.44,0.11,0,0.443333333333333,0.906011462211609,1,Spanish,338,14.05,300
4521,43,3.8,13.2,0.0133333333333333,0.266666666666667,0.266666666666667,0,0.453333333333333,0.728524565696716,1,Spanish,338,14.1,300
4523,6.8,0.8,8.6,0.13,0.396666666666667,0.143333333333333,0,0.33,0.738677382469177,1,Spanish,338,14.2,300
4524,3.4,0.6,4.8,0.483333333333333,0.19,0.13,0.00333333333333333,0.193333333333333,0.814167201519012,1,Spanish,338,14.25,300
4525,1.6,0.2,1,0.433333333333333,0.126666666666667,0.236666666666667,0,0.203333333333333,0.609393358230591,1,Spanish,338,14.3,300
4526,3.6,0.6,7.4,0.32,0.133333333333333,0.323333333333333,0,0.223333333333333,0.559202373027802,1,Spanish,338,14.35,300
4527,16,2.4,13.2,0.0533333333333333,0.24,0.26,0,0.446666666666667,0.567090272903442,1,Spanish,338,14.4,300
4528,14.2,1.4,7.8,0.0233333333333333,0.436666666666667,0.133333333333333,0,0.406666666666667,0.890563249588013,1,Spanish,338,14.45,300
4529,26.2,1.2,4.8,0.0133333333333333,0.48,0.146666666666667,0,0.36,0.826234936714172,1,Spanish,338,14.5,300
4530,35.2,2.6,14.6,0,0.273333333333333,0.103333333333333,0.00666666666666667,0.616666666666667,0.591642200946808,1,Spanish,338,14.55,300
4531,7.2,0.2,0.4,0,0.553333333333333,0.153333333333333,0.21,0.0833333333333333,0.659935414791107,1,Spanish,338,15,300
4536,11.8,0.6,1.8,0.00333333333333333,0.263333333333333,0.53,0.0266666666666667,0.176666666666667,0.522493839263916,1,Spanish,338,15.25,300
4539,33.4,2.4,6.2,0.0133333333333333,0.373333333333333,0.31,0.0133333333333333,0.29,0.551507830619812,1,Spanish,338,15.4,300
4540,55.8,3,5,0.00333333333333333,0.5,0.126666666666667,0,0.37,0.8903928399086,1,Spanish,338,15.45,300
4541,32.6,2,5.2,0.02,0.406666666666667,0.266666666666667,0.00333333333333333,0.303333333333333,0.795336246490479,1,Spanish,338,15.5,300
4542,37.4,3,5.2,0.03,0.38,0.293333333333333,0,0.296666666666667,0.826384723186493,1,Spanish,338,15.55,300
4543,104.4,4.4,6.2,0,0.216666666666667,0.12,0.0966666666666667,0.566666666666667,0.760810732841492,1,Spanish,338,16,300
4544,25,1.2,3.2,0.01,0.336666666666667,0.223333333333333,0.266666666666667,0.163333333333333,0.730843722820282,1,Spanish,338,16.05,300
4545,11.4,0.8,4.8,0.0133333333333333,0.433333333333333,0.1,0.29,0.163333333333333,0.804985880851746,1,Spanish,338,16.1,300
4546,13.6,1.2,2.6,0.02,0.566666666666667,0.156666666666667,0.11,0.146666666666667,0.876651883125305,1,Spanish,338,16.15,300
4547,24.8,2,6.4,0.0566666666666667,0.356666666666667,0.283333333333333,0.00333333333333333,0.3,0.851263105869293,1,Spanish,338,16.2,300
4548,30.2,2.4,6.4,0.05,0.26,0.4,0.00333333333333333,0.286666666666667,0.74422425031662,1,Spanish,338,16.25,300
4549,29.8,1.6,5.2,0.0233333333333333,0.326666666666667,0.28,0.00333333333333333,0.366666666666667,0.712225198745728,1,Spanish,338,16.3,300
4550,42,2.4,8,0.0233333333333333,0.343333333333333,0.23,0,0.403333333333333,0.548832058906555,1,Spanish,338,16.35,300
4551,31.2,1.4,5.2,0.04,0.35,0.19,0.00333333333333333,0.416666666666667,0.784836709499359,1,Spanish,338,16.4,300
4552,23,1.4,3.4,0.196666666666667,0.293333333333333,0.28,0,0.23,0.696023344993591,1,Spanish,338,16.45,300
4553,43.6,3.8,10.6,0.0366666666666667,0.183333333333333,0.133333333333333,0,0.646666666666667,0.915278494358063,1,Spanish,338,16.5,300
4554,7.2,0.8,2.2,0.0766666666666667,0.66,0.166666666666667,0.00333333333333333,0.0933333333333333,0.907070875167847,1,Spanish,338,16.55,300
4555,28.6,1,3.2,0.0766666666666667,0.66,0.0333333333333333,0,0.23,0.890061378479004,1,Spanish,338,17,300
4556,23.6,0.8,1.8,0.09,0.656666666666667,0.09,0,0.163333333333333,0.812752604484558,1,Spanish,338,17.05,300
4557,9,1.4,4.2,0.0333333333333333,0.713333333333333,0.0966666666666667,0.00333333333333333,0.153333333333333,0.928642809391022,1,Spanish,338,17.1,300
